"ds","trend","Christmas","Christmas_lower","Christmas_upper","Easter","Easter_lower","Easter_upper","holidays","holidays_lower","holidays_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","Thanksgiving","Thanksgiving_lower","Thanksgiving_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","additive_terms","additive_terms_lower","additive_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2019-12-25,58087.1080689969,-0.000306811482197785,-0.000306811482197785,-0.000306811482197785,0,0,0,-0.000306811482197785,-0.000306811482197785,-0.000306811482197785,0.0115757438756737,0.0115757438756737,0.0115757438756737,0,0,0,0.000631826683432685,0.000631826683432685,0.000631826683432685,0.0112507286744388,0.0112507286744388,0.0112507286744388,0,0,0,57931.8573911067,59515.8040886238,58087.1080689969,58087.1080689969,58759.5095544822
2019-12-26,58078.1572804323,0.000288884300320511,0.000288884300320511,0.000288884300320511,0,0,0,0.000288884300320511,0.000288884300320511,0.000288884300320511,0.0118631601030343,0.0118631601030343,0.0118631601030343,0,0,0,0.000625486503720019,0.000625486503720019,0.000625486503720019,0.0109487892989938,0.0109487892989938,0.0109487892989938,0,0,0,57988.6084095049,59559.4799792083,58078.1572804323,58078.1572804323,58767.1477587393
2019-12-27,58069.2064918678,-0.000653356043684085,-0.000653356043684085,-0.000653356043684085,0,0,0,-0.000653356043684085,-0.000653356043684085,-0.000653356043684085,0.00916875015729847,0.00916875015729847,0.00916875015729847,0,0,0,-0.000871513485841587,-0.000871513485841587,-0.000871513485841587,0.0106936196868241,0.0106936196868241,0.0106936196868241,0,0,0,57843.49376224,59354.760512997,58069.2064918678,58069.2064918678,58601.6285380243
2019-12-28,58060.2557033032,-0.000474867676074087,-0.000474867676074087,-0.000474867676074087,0,0,0,-0.000474867676074087,-0.000474867676074087,-0.000474867676074087,0.00848503760375731,0.00848503760375731,0.00848503760375731,0,0,0,-0.00152884732614149,-0.00152884732614149,-0.00152884732614149,0.0104887526059729,0.0104887526059729,0.0104887526059729,0,0,0,57787.3770657193,59386.1229335264,58060.2557033032,58060.2557033032,58552.8991562295
2019-12-29,58051.3049147387,-0.000343322735195696,-0.000343322735195696,-0.000343322735195696,0,0,0,-0.000343322735195696,-0.000343322735195696,-0.000343322735195696,0.0102204735868367,0.0102204735868367,0.0102204735868367,0,0,0,0.000226826226658731,0.000226826226658731,0.000226826226658731,0.0103369700953737,0.0103369700953737,0.0103369700953737,0,0,0,57733.9688883664,59406.3628524418,58051.3049147387,58051.3049147387,58644.6167433012
2019-12-30,58042.3541261741,-0.00094728641975648,-0.00094728641975648,-0.00094728641975648,0,0,0,-0.00094728641975648,-0.00094728641975648,-0.00094728641975648,0.0100694468121771,0.0100694468121771,0.0100694468121771,0,0,0,0.000776488562278737,0.000776488562278737,0.000776488562278737,0.0102402446696548,0.0102402446696548,0.0102402446696548,0,0,0,57854.9308404374,59384.9968912193,58042.3541261741,58042.3541261741,58626.8085239012
2019-12-31,58033.4033376095,-0.00462192410254959,-0.00462192410254959,-0.00462192410254959,0,0,0,-0.00462192410254959,-0.00462192410254959,-0.00462192410254959,0.00571750381186738,0.00571750381186738,0.00571750381186738,0,0,0,0.000139732835890928,0.000139732835890928,0.000139732835890928,0.010199695078526,0.010199695078526,0.010199695078526,0,0,0,57608.1501142127,59126.227772171,58033.4033376095,58033.4033376095,58365.2095424079
2020-01-01,58024.452549045,0,0,0,0,0,0,0,0,0,0.0108473844942694,0.0108473844942694,0.0108473844942694,0,0,0,0.000631826683433818,0.000631826683433818,0.000631826683433818,0.0102155578108355,0.0102155578108355,0.0102155578108355,0,0,0,57872.7623118299,59409.2463011817,58024.452549045,58024.452549045,58653.866095914
2020-01-02,58015.5017604804,0,0,0,0,0,0,0,0,0,0.0109126616965934,0.0109126616965934,0.0109126616965934,0,0,0,0.000625486503719514,0.000625486503719514,0.000625486503719514,0.0102871751928739,0.0102871751928739,0.0102871751928739,0,0,0,57878.332460685,59425.911278794,58015.5017604804,58015.5017604804,58648.6053043506
2020-01-03,58006.5509719159,0,0,0,0,0,0,0,0,0,0.0095414870781088,0.0095414870781088,0.0095414870781088,0,0,0,-0.000871513485842848,-0.000871513485842848,-0.000871513485842848,0.0104130005639517,0.0104130005639517,0.0104130005639517,0,0,0,57815.0261932967,59350.4309957052,58006.5509719159,58006.5509719159,58560.01972846
2020-01-04,57997.6001833513,0,0,0,0,0,0,0,0,0,0.00906177330245847,0.00906177330245847,0.00906177330245847,0,0,0,-0.00152884732614447,-0.00152884732614447,-0.00152884732614447,0.0105906206286029,0.0105906206286029,0.0105906206286029,0,0,0,57755.8388538298,59293.2547905476,57997.6001833513,57997.6001833513,58523.1612882994
2020-01-05,57988.6493947867,0,0,0,0,0,0,0,0,0,0.0110436209201362,0.0110436209201362,0.0110436209201362,0,0,0,0.000226826226660285,0.000226826226660285,0.000226826226660285,0.0108167946934759,0.0108167946934759,0.0108167946934759,0,0,0,57843.495934776,59385.9355713929,57988.6493947867,57988.6493947867,58629.0540563734
2020-01-06,57979.6986062222,0,0,0,0,0,0,0,0,0,0.011863998670192,0.011863998670192,0.011863998670192,0,0,0,0.000776488562278543,0.000776488562278543,0.000776488562278543,0.0110875101079134,0.0110875101079134,0.0110875101079134,0,0,0,57957.927243408,59429.9199138663,57979.6986062222,57979.6986062222,58667.5696733845
2020-01-07,57970.7478176576,0,0,0,0,0,0,0,0,0,0.0115377856861576,0.0115377856861576,0.0115377856861576,0,0,0,0.000139732835892288,0.000139732835892288,0.000139732835892288,0.0113980528502653,0.0113980528502653,0.0113980528502653,0,0,0,57880.8655376516,59406.0151558186,57970.7478176576,57970.7478176576,58639.601882044
2020-01-08,57961.797029093,0,0,0,0,0,0,0,0,0,0.0123749185302143,0.0123749185302143,0.0123749185302143,0,0,0,0.000631826683434069,0.000631826683434069,0.000631826683434069,0.0117430918467802,0.0117430918467802,0.0117430918467802,0,0,0,57948.2765752003,59398.3393813545,57961.797029093,57961.797029093,58679.0695451929
2020-01-09,57952.8462405285,0,0,0,0,0,0,0,0,0,0.0127422617894722,0.0127422617894722,0.0127422617894722,0,0,0,0.000625486503718768,0.000625486503718768,0.000625486503718768,0.0121167752857535,0.0121167752857535,0.0121167752857535,0,0,0,57929.4625387647,59503.0580087043,57952.8462405285,57952.8462405285,58691.2965787703
2020-01-10,57943.8954519639,0,0,0,0,0,0,0,0,0,0.0116413234190095,0.0116413234190095,0.0116413234190095,0,0,0,-0.000871513485837189,-0.000871513485837189,-0.000871513485837189,0.0125128369048466,0.0125128369048466,0.0125128369048466,0,0,0,57874.7649317798,59419.709560711,57943.8954519639,57943.8954519639,58618.4390790775
2020-01-11,57934.9446633994,0,0,0,0,0,0,0,0,0,0.0113958626656589,0.0113958626656589,0.0113958626656589,0,0,0,-0.001528847326144,-0.001528847326144,-0.001528847326144,0.0129247099918029,0.0129247099918029,0.0129247099918029,0,0,0,57739.9281985271,59402.4182105957,57934.9446633994,57934.9446633994,58595.163336326
2020-01-12,57925.9938748348,0,0,0,0,0,0,0,0,0,0.0135724728810139,0.0135724728810139,0.0135724728810139,0,0,0,0.000226826226660942,0.000226826226660942,0.000226826226660942,0.013345646654353,0.013345646654353,0.013345646654353,0,0,0,57863.2632689074,59520.1100699203,57925.9938748348,57925.9938748348,58712.1928558068
2020-01-13,57917.0430862702,0,0,0,0,0,0,0,0,0,0.0145453283514099,0.0145453283514099,0.0145453283514099,0,0,0,0.000776488562277793,0.000776488562277793,0.000776488562277793,0.0137688397891321,0.0137688397891321,0.0137688397891321,0,0,0,57985.6449645607,59584.766607407,57917.0430862702,57917.0430862702,58759.4654951028
2020-01-14,57908.0922977057,0,0,0,0,0,0,0,0,0,0.0143272779511675,0.0143272779511675,0.0143272779511675,0,0,0,0.000139732835891401,0.000139732835891401,0.000139732835891401,0.0141875451152761,0.0141875451152761,0.0141875451152761,0,0,0,57920.1969654092,59530.3595804884,57908.0922977057,57908.0922977057,58737.7576316768
2020-01-15,57899.1415091411,0,0,0,0,0,0,0,0,0,0.0152270273214888,0.0152270273214888,0.0152270273214888,0,0,0,0.000631826683431503,0.000631826683431503,0.000631826683431503,0.0145952006380573,0.0145952006380573,0.0145952006380573,0,0,0,58014.2363138907,59561.4099156754,57899.1415091411,57899.1415091411,58780.7733187915
2020-01-16,57890.1907205765,0,0,0,0,0,0,0,0,0,0.0156110274754066,0.0156110274754066,0.0156110274754066,0,0,0,0.000625486503718021,0.000625486503718021,0.000625486503718021,0.0149855409716886,0.0149855409716886,0.0149855409716886,0,0,0,58034.3111071405,59551.9967756109,57890.1907205765,57890.1907205765,58793.916078472
2020-01-17,57881.239932012,0,0,0,0,0,0,0,0,0,0.0144811905910405,0.0144811905910405,0.0144811905910405,0,0,0,-0.000871513485838445,-0.000871513485838445,-0.000871513485838445,0.0153527040768789,0.0153527040768789,0.0153527040768789,0,0,0,57968.8810311724,59499.4912013461,57881.239932012,57881.239932012,58719.4291991132
2020-01-18,57872.2891434474,0,0,0,0,0,0,0,0,0,0.0141624808286473,0.0141624808286473,0.0141624808286473,0,0,0,-0.00152884732614301,-0.00152884732614301,-0.00152884732614301,0.0156913281547903,0.0156913281547903,0.0156913281547903,0,0,0,57931.1367481452,59465.0582930433,57872.2891434474,57872.2891434474,58691.9043289514
2020-01-19,57863.3383548829,0,0,0,0,0,0,0,0,0,0.016223462906826,0.016223462906826,0.016223462906826,0,0,0,0.000226826226662496,0.000226826226662496,0.000226826226662496,0.0159966366801635,0.0159966366801635,0.0159966366801635,0,0,0,57991.201205316,59556.0121656099,57863.3383548829,57863.3383548829,58802.0820783484
2020-01-20,57854.3875663183,0,0,0,0,0,0,0,0,0,0.0170409984086417,0.0170409984086417,0.0170409984086417,0,0,0,0.000776488562278156,0.000776488562278156,0.000776488562278156,0.0162645098463636,0.0162645098463636,0.0162645098463636,0,0,0,58108.3574673144,59640.5307215298,57854.3875663183,57854.3875663183,58840.2840927689
2020-01-21,57845.4367777537,0,0,0,0,0,0,0,0,0,0.0166312738626612,0.0166312738626612,0.0166312738626612,0,0,0,0.000139732835891622,0.000139732835891622,0.000139732835891622,0.0164915410267696,0.0164915410267696,0.0164915410267696,0,0,0,58060.7381826004,59629.9318122275,57845.4367777537,57845.4367777537,58807.4800785098
2020-01-22,57836.4859891892,0,0,0,0,0,0,0,0,0,0.0173069039049557,0.0173069039049557,0.0173069039049557,0,0,0,0.000631826683431754,0.000631826683431754,0.000631826683431754,0.016675077221524,0.016675077221524,0.016675077221524,0,0,0,58059.361560764,59547.4395604638,57836.4859891892,57836.4859891892,58837.4564944044
2020-01-23,57827.5352006246,0,0,0,0,0,0,0,0,0,0.0174387293508951,0.0174387293508951,0.0174387293508951,0,0,0,0.000625486503717274,0.000625486503717274,0.000625486503717274,0.0168132428471779,0.0168132428471779,0.0168132428471779,0,0,0,58016.8240560766,59592.3350329129,57827.5352006246,57827.5352006246,58835.9739360177
2020-01-24,57818.5844120601,0,0,0,0,0,0,0,0,0,0.0160334331430509,0.0160334331430509,0.0160334331430509,0,0,0,-0.000871513485839695,-0.000871513485839695,-0.000871513485839695,0.0169049466288906,0.0169049466288906,0.0169049466288906,0,0,0,57913.5394710191,59533.1195440827,57818.5844120601,57818.5844120601,58745.6148196567
2020-01-25,57809.6336234955,0,0,0,0,0,0,0,0,0,0.0154210244343148,0.0154210244343148,0.0154210244343148,0,0,0,-0.00152884732614253,-0.00152884732614253,-0.00152884732614253,0.0169498717604573,0.0169498717604573,0.0169498717604573,0,0,0,57898.8591815662,59466.8302276863,57809.6336234955,57809.6336234955,58701.1173961422
2020-01-26,57800.6828349309,0,0,0,0,0,0,0,0,0,0.0171752761226565,0.0171752761226565,0.0171752761226565,0,0,0,0.00022682622665695,0.00022682622665695,0.00022682622665695,0.0169484498959995,0.0169484498959995,0.0169484498959995,0,0,0,57961.1178946608,59573.7186562389,57800.6828349309,57800.6828349309,58793.425522699
2020-01-27,57791.7320463664,0,0,0,0,0,0,0,0,0,0.0176783084807241,0.0176783084807241,0.0176783084807241,0,0,0,0.000776488562277406,0.000776488562277406,0.000776488562277406,0.0169018199184467,0.0169018199184467,0.0169018199184467,0,0,0,58068.5901414383,59608.2663713473,57791.7320463664,57791.7320463664,58813.3921131174
2020-01-28,57782.7812578018,0,0,0,0,0,0,0,0,0,0.0169515056200979,0.0169515056200979,0.0169515056200979,0,0,0,0.000139732835891289,0.000139732835891289,0.000139732835891289,0.0168117727842066,0.0168117727842066,0.0168117727842066,0,0,0,58009.5672013473,59554.5176005687,57782.7812578018,57782.7812578018,58762.2863990383
2020-01-29,57773.8304692372,0,0,0,0,0,0,0,0,0,0.0173125107450413,0.0173125107450413,0.0173125107450413,0,0,0,0.000631826683432888,0.000631826683432888,0.000631826683432888,0.0166806840616084,0.0166806840616084,0.0166806840616084,0,0,0,58010.8877938295,59572.979745641,57773.8304692372,57773.8304692372,58774.0405300181
2020-01-30,57764.8796806727,0,0,0,0,0,0,0,0,0,0.0171369225584988,0.0171369225584988,0.0171369225584988,0,0,0,0.00062548650371677,0.00062548650371677,0.00062548650371677,0.016511436054782,0.016511436054782,0.016511436054782,0,0,0,57963.8442289111,59546.4964751328,57764.8796806727,57764.8796806727,58754.7919503614
2020-01-31,57755.9288921081,0,0,0,0,0,0,0,0,0,0.0154358181418701,0.0154358181418701,0.0154358181418701,0,0,0,-0.000871513485834047,-0.000871513485834047,-0.000871513485834047,0.0163073316277042,0.0163073316277042,0.0163073316277042,0,0,0,57856.6721010717,59453.1104181677,57755.9288921081,57755.9288921081,58647.4389071015
2020-02-01,57746.9781035436,0,0,0,0,0,0,0,0,0,0.0145431546836171,0.0145431546836171,0.0145431546836171,0,0,0,-0.00152884732614205,-0.00152884732614205,-0.00152884732614205,0.0160720020097592,0.0160720020097592,0.0160720020097592,0,0,0,57877.0288740173,59429.9444430346,57746.9781035436,57746.9781035436,58586.8013386149
2020-02-02,57738.027314979,0,0,0,0,0,0,0,0,0,0.0160361371969989,0.0160361371969989,0.0160361371969989,0,0,0,0.000226826226658056,0.000226826226658056,0.000226826226658056,0.0158093109703409,0.0158093109703409,0.0158093109703409,0,0,0,57809.4463104332,59395.2892858174,57738.027314979,57738.027314979,58663.9222424861
2020-02-03,57729.0765264144,0,0,0,0,0,0,0,0,0,0.0162997463557201,0.0162997463557201,0.0162997463557201,0,0,0,0.000776488562278977,0.000776488562278977,0.000776488562278977,0.0155232577934412,0.0155232577934412,0.0155232577934412,0,0,0,57935.2373997291,59449.8780311468,57729.0765264144,57729.0765264144,58670.0458311449
2020-02-04,57720.1257378499,0,0,0,0,0,0,0,0,0,0.015357614299105,0.015357614299105,0.015357614299105,0,0,0,0.000139732835890957,0.000139732835890957,0.000139732835890957,0.015217881463214,0.015217881463214,0.015217881463214,0,0,0,57848.1203229008,59470.2505753756,57720.1257378499,57720.1257378499,58606.5691662276
2020-02-05,57711.1749492853,0,0,0,0,0,0,0,0,0,0.0155289950726591,0.0155289950726591,0.0155289950726591,0,0,0,0.000631826683433138,0.000631826683433138,0.000631826683433138,0.014897168389226,0.014897168389226,0.014897168389226,0,0,0,57808.5333851515,59406.5355327621,57711.1749492853,57711.1749492853,58607.3715007101
2020-02-06,57702.2241607208,0,0,0,0,0,0,0,0,0,0.0151904523619546,0.0151904523619546,0.0151904523619546,0,0,0,0.00062548650371959,0.00062548650371959,0.00062548650371959,0.014564965858235,0.014564965858235,0.014564965858235,0,0,0,57718.8186187724,59357.3781032861,57702.2241607208,57702.2241607208,58578.747048013
2020-02-07,57693.2733721562,0,0,0,0,0,0,0,0,0,0.013353389716428,0.013353389716428,0.013353389716428,0,0,0,-0.000871513485835297,-0.000871513485835297,-0.000871513485835297,0.0142249032022633,0.0142249032022633,0.0142249032022633,0,0,0,57649.3441747143,59264.3159903682,57693.2733721562,57693.2733721562,58463.674135511
2020-02-08,57684.3225835916,0,0,0,0,0,0,0,0,0,0.0123514751000212,0.0123514751000212,0.0123514751000212,0,0,0,-0.00152884732614107,-0.00152884732614107,-0.00152884732614107,0.0138803224261623,0.0138803224261623,0.0138803224261623,0,0,0,57636.1220549784,59214.4127426717,57684.3225835916,57684.3225835916,58396.8090576444
2020-02-09,57675.3717950271,0,0,0,0,0,0,0,0,0,0.0137610459756859,0.0137610459756859,0.0137610459756859,0,0,0,0.000226826226659161,0.000226826226659161,0.000226826226659161,0.0135342197490268,0.0135342197490268,0.0135342197490268,0,0,0,57663.6250500795,59230.6667935995,57675.3717950271,57675.3717950271,58469.0452379632
2020-02-10,57666.4210064625,0,0,0,0,0,0,0,0,0,0.0139656877530838,0.0139656877530838,0.0139656877530838,0,0,0,0.000776488562278227,0.000776488562278227,0.000776488562278227,0.0131891991908056,0.0131891991908056,0.0131891991908056,0,0,0,57659.8895436399,59254.0642621292,57666.4210064625,57666.4210064625,58471.7722360766
2020-02-11,57657.4702178979,0,0,0,0,0,0,0,0,0,0.0129871718233344,0.0129871718233344,0.0129871718233344,0,0,0,0.000139732835891762,0.000139732835891762,0.000139732835891762,0.0128474389874426,0.0128474389874426,0.0128474389874426,0,0,0,57639.6952640259,59191.2014157727,57657.4702178979,57657.4702178979,58406.2776905166
2020-02-12,57648.5194293334,0,0,0,0,0,0,0,0,0,0.0131424979379671,0.0131424979379671,0.0131424979379671,0,0,0,0.000631826683433388,0.000631826683433388,0.000631826683433388,0.0125106712545337,0.0125106712545337,0.0125106712545337,0,0,0,57609.4210753283,59201.7112864686,57648.5194293334,57648.5194293334,58406.1649770603
2020-02-13,57639.5686407688,0,0,0,0,0,0,0,0,0,0.0128056614546159,0.0128056614546159,0.0128056614546159,0,0,0,0.000625486503719085,0.000625486503719085,0.000625486503719085,0.0121801749508968,0.0121801749508968,0.0121801749508968,0,0,0,57599.1249316837,59150.3552261631,57639.5686407688,57639.5686407688,58377.6814431726
2020-02-14,57630.6178522043,0,0,0,0,0,0,0,0,0,0.0109852683438602,0.0109852683438602,0.0109852683438602,0,0,0,-0.000871513485836553,-0.000871513485836553,-0.000871513485836553,0.0118567818296968,0.0118567818296968,0.0118567818296968,0,0,0,57500.370535202,59087.9991576341,57630.6178522043,57630.6178522043,58263.7056541332
2020-02-15,57621.6670636397,0,0,0,0,0,0,0,0,0,0.0100120473897335,0.0100120473897335,0.0100120473897335,0,0,0,-0.00152884732614059,-0.00152884732614059,-0.00152884732614059,0.0115408947158741,0.0115408947158741,0.0115408947158741,0,0,0,57423.1440346959,58990.4847390551,57621.6670636397,57621.6670636397,58198.5779249563
2020-02-16,57612.7162750751,0,0,0,0,0,0,0,0,0,0.0114593433505569,0.0114593433505569,0.0114593433505569,0,0,0,0.000226826226660716,0.000226826226660716,0.000226826226660716,0.0112325171238961,0.0112325171238961,0.0112325171238961,0,0,0,57514.3358249617,59082.8382058455,57612.7162750751,57612.7162750751,58272.9201722294
2020-02-17,57603.7654865106,0,0,0,0,0,0,0,0,0,0.0117077815004136,0.0117077815004136,0.0117077815004136,0,0,0,0.000776488562278589,0.000776488562278589,0.000776488562278589,0.010931292938135,0.010931292938135,0.010931292938135,0,0,0,57469.0382898113,59046.5348880315,57603.7654865106,57603.7654865106,58278.1777864277
2020-02-18,57594.814697946,0,0,0,0,0,0,0,0,0,0.0107762874629516,0.0107762874629516,0.0107762874629516,0,0,0,0.000139732835891983,0.000139732835891983,0.000139732835891983,0.0106365546270596,0.0106365546270596,0.0106365546270596,0,0,0,57431.5475867013,59007.585945145,57594.814697946,57594.814697946,58215.4729775065
2020-02-19,57585.8639093814,0,0,0,0,0,0,0,0,0,0.0109792049419671,0.0109792049419671,0.0109792049419671,0,0,0,0.000631826683434522,0.000631826683434522,0.000631826683434522,0.0103473782585326,0.0103473782585326,0.0103473782585326,0,0,0,57356.9014392343,58991.5570911506,57585.8639093814,57585.8639093814,58218.1109110028
2020-02-20,57576.9131208169,0,0,0,0,0,0,0,0,0,0.010688129935634,0.010688129935634,0.010688129935634,0,0,0,0.000625486503718338,0.000625486503718338,0.000625486503718338,0.0100626434319157,0.0100626434319157,0.0100626434319157,0,0,0,57430.9008098164,59033.2123427671,57576.9131208169,57576.9131208169,58192.3026495449
2020-02-21,57567.9623322523,0,0,0,0,0,0,0,0,0,0.00890958266128208,0.00890958266128208,0.00890958266128208,0,0,0,-0.000871513485837809,-0.000871513485837809,-0.000871513485837809,0.00978109614711988,0.00978109614711988,0.00978109614711988,0,0,0,57293.593039377,58923.1595228651,57567.9623322523,57567.9623322523,58080.8688512931
2020-02-22,57559.0115436878,0,0,0,0,0,0,0,0,0,0.00797256526704413,0.00797256526704413,0.00797256526704413,0,0,0,-0.00152884732614357,-0.00152884732614357,-0.00152884732614357,0.0095014125931877,0.0095014125931877,0.0095014125931877,0,0,0,57235.6970129391,58833.8720398171,57559.0115436878,57559.0115436878,58017.9045199264
2020-02-23,57550.0607551232,0,0,0,0,0,0,0,0,0,0.0094490880865647,0.0094490880865647,0.0094490880865647,0,0,0,0.000226826226661372,0.000226826226661372,0.000226826226661372,0.00922226185990333,0.00922226185990333,0.00922226185990333,0,0,0,57323.2448581348,58937.1402247035,57550.0607551232,57550.0607551232,58093.8563485855
2020-02-24,57541.1099665586,0,0,0,0,0,0,0,0,0,0.00971885421629426,0.00971885421629426,0.00971885421629426,0,0,0,0.000776488562277839,0.000776488562277839,0.000776488562277839,0.00894236565401642,0.00894236565401642,0.00894236565401642,0,0,0,57368.1828797794,58897.9232746077,57541.1099665586,57541.1099665586,58100.3436257674
2020-02-25,57532.1591779941,0,0,0,0,0,0,0,0,0,0.00880028607001286,0.00880028607001286,0.00880028607001286,0,0,0,0.000139732835891097,0.000139732835891097,0.000139732835891097,0.00866055323412177,0.00866055323412177,0.00866055323412177,0,0,0,57239.1158939056,58795.2700329185,57532.1591779941,57532.1591779941,58038.4586369859
2020-02-26,57523.2083894295,0,0,0,0,0,0,0,0,0,0.00900763664403999,0.00900763664403999,0.00900763664403999,0,0,0,0.000631826683434772,0.000631826683434772,0.000631826683434772,0.00837580996060521,0.00837580996060521,0.00837580996060521,0,0,0,57259.5994108248,58794.7572088827,57523.2083894295,57523.2083894295,58041.3565492009
2020-02-27,57514.257600865,0,0,0,0,0,0,0,0,0,0.00871280458740784,0.00871280458740784,0.00871280458740784,0,0,0,0.000625486503721643,0.000625486503721643,0.000625486503721643,0.0080873180836862,0.0080873180836862,0.0080873180836862,0,0,0,57154.2179237037,58771.5902294226,57514.257600865,57514.257600865,58015.3680883311
2020-02-28,57505.3068123004,0,0,0,0,0,0,0,0,0,0.00692297517052619,0.00692297517052619,0.00692297517052619,0,0,0,-0.000871513485839065,-0.000871513485839065,-0.000871513485839065,0.00779448865636525,0.00779448865636525,0.00779448865636525,0,0,0,57118.5646785483,58752.4349980532,57505.3068123004,57505.3068123004,57903.4146235354
2020-02-29,57496.3560237358,0,0,0,0,0,0,0,0,0,0.00596813642600904,0.00596813642600904,0.00596813642600904,0,0,0,-0.00152884732614309,-0.00152884732614309,-0.00152884732614309,0.00749698375215213,0.00749698375215213,0.00749698375215213,0,0,0,57015.0964614747,58614.8335152713,57496.3560237358,57496.3560237358,57839.5021204839
2020-03-01,57487.4052351713,0,0,0,0,0,0,0,0,0,0.00742155470755145,0.00742155470755145,0.00742155470755145,0,0,0,0.000226826226656276,0.000226826226656276,0.000226826226656276,0.00719472848089518,0.00719472848089518,0.00719472848089518,0,0,0,57088.6613128945,58656.0609897022,57487.4052351713,57487.4052351713,57914.0511581193
2020-03-02,57478.4544466067,0,0,0,0,0,0,0,0,0,0.00766440118296963,0.00766440118296963,0.00766440118296963,0,0,0,0.000776488562277645,0.000776488562277645,0.000776488562277645,0.00688791262069198,0.00688791262069198,0.00688791262069198,0,0,0,57137.2331176472,58736.1817840432,57478.4544466067,57478.4544466067,57918.9923808626
2020-03-03,57469.5036580421,0,0,0,0,0,0,0,0,0,0.00671671484599407,0.00671671484599407,0.00671671484599407,0,0,0,0.000139732835891318,0.000139732835891318,0.000139732835891318,0.00657698201010275,0.00657698201010275,0.00657698201010275,0,0,0,57019.9668360768,58622.7494344706,57469.5036580421,57469.5036580421,57855.509926454
2020-03-04,57460.5528694776,0,0,0,0,0,0,0,0,0,0.00689444684658254,0.00689444684658254,0.00689444684658254,0,0,0,0.000631826683432207,0.000631826683432207,0.000631826683432207,0.00626262016315033,0.00626262016315033,0.00626262016315033,0,0,0,57092.3098948297,58648.5591126154,57460.5528694776,57460.5528694776,57856.7115970114
2020-03-05,57451.602080913,0,0,0,0,0,0,0,0,0,0.00657120737445027,0.00657120737445027,0.00657120737445027,0,0,0,0.000625486503720654,0.000625486503720654,0.000625486503720654,0.00594572087072962,0.00594572087072962,0.00594572087072962,0,0,0,57085.3431675978,58596.9525964177,57451.602080913,57451.602080913,57829.1284721811
2020-03-06,57442.6512923485,0,0,0,0,0,0,0,0,0,0.00475583934138538,0.00475583934138538,0.00475583934138538,0,0,0,-0.000871513485840315,-0.000871513485840315,-0.000871513485840315,0.00562735282722569,0.00562735282722569,0.00562735282722569,0,0,0,56947.0472052282,58532.2745182276,57442.6512923485,57442.6512923485,57715.8393132381
2020-03-07,57433.7005037839,0,0,0,0,0,0,0,0,0,0.0037798702364605,0.0037798702364605,0.0037798702364605,0,0,0,-0.00152884732614211,-0.00152884732614211,-0.00152884732614211,0.00530871756260261,0.00530871756260261,0.00530871756260261,0,0,0,56839.5267574579,58434.9770098859,57433.7005037839,57433.7005037839,57650.7924388879
2020-03-08,57424.7497152193,0,0,0,0,0,0,0,0,0,0.00521792838759386,0.00521792838759386,0.00521792838759386,0,0,0,0.00022682622665783,0.00022682622665783,0.00022682622665783,0.00499110216093603,0.00499110216093603,0.00499110216093603,0,0,0,56966.5608174053,58507.999798028,57424.7497152193,57424.7497152193,57724.3879469089
2020-03-09,57415.7989266548,0,0,0,0,0,0,0,0,0,0.00545231696312614,0.00545231696312614,0.00545231696312614,0,0,0,0.000776488562279216,0.000776488562279216,0.000776488562279216,0.00467582840084692,0.00467582840084692,0.00467582840084692,0,0,0,56920.9182815428,58512.6203993647,57415.7989266548,57415.7989266548,57728.848061094
2020-03-10,57406.8481380902,0,0,0,0,0,0,0,0,0,0.00450393289296871,0.00450393289296871,0.00450393289296871,0,0,0,0.000139732835890985,0.000139732835890985,0.000139732835890985,0.00436420005707772,0.00436420005707772,0.00436420005707772,0,0,0,56857.3326521757,58448.8834557924,57406.8481380902,57406.8481380902,57665.404729701
2020-03-11,57397.8973495257,0,0,0,0,0,0,0,0,0,0.00468927683634692,0.00468927683634692,0.00468927683634692,0,0,0,0.000631826683432899,0.000631826683432899,0.000631826683432899,0.00405745015291402,0.00405745015291402,0.00405745015291402,0,0,0,56895.245059169,58443.8093394201,57397.8973495257,57397.8973495257,57667.0519800218
2020-03-12,57388.9465609611,0,0,0,0,0,0,0,0,0,0.00438217645264214,0.00438217645264214,0.00438217645264214,0,0,0,0.000625486503720149,0.000625486503720149,0.000625486503720149,0.003756689948922,0.003756689948922,0.003756689948922,0,0,0,56849.0807294228,58366.8225610466,57388.9465609611,57388.9465609611,57640.4350512225
2020-03-13,57379.9957723965,0,0,0,0,0,0,0,0,0,0.00259134790916118,0.00259134790916118,0.00259134790916118,0,0,0,-0.000871513485841577,-0.000871513485841577,-0.000871513485841577,0.00346286139500275,0.00346286139500275,0.00346286139500275,0,0,0,56766.9187010281,58265.7104634012,57379.9957723965,57379.9957723965,57528.687304469
2020-03-14,57371.044983832,0,0,0,0,0,0,0,0,0,0.0016478473358865,0.0016478473358865,0.0016478473358865,0,0,0,-0.00152884732614163,-0.00152884732614163,-0.00152884732614163,0.00317669466202812,0.00317669466202812,0.00317669466202812,0,0,0,56667.6424529763,58213.9492582972,57371.044983832,57371.044983832,57465.5837074656
